RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
394596,"Flint, MI",112,62100,58500,51900,51200,52000,49900,42900,38600,35700,35200,35500,40200,42300,42400,39800,37300,35100,36700,39500,43700,47300,49700,49800,53900,51800,52500,43900,45400,42100,42100,41000,40300,40600,42300,45800,48600,45300,43100,37000,36300,36300,38100,40600,38300,37600,37900,36900,48700,46100,47200,38200,40700,40200,40900,43400,46500,55100,51000,53600,49600,51500,50200,47600,53700,56500,58200,57800,58700,56300,55100,56300,68900,63500,61400,55600,63500,68000,69700,72000,70200,68400,69400,69400,71500,73200,80300,86700,89500,88600,84000,83200,78000,79100,72300,76200,81500,89000,90800,88300,88700,89300,89300,89700,97100,99100,101300,96300,110500,111300,113100,100000,102000,101700,103300,104700,103800,107500,111300,123900,123000,121400,114700,111800,110800,109000,113600,114500,120900,121600,123900,124300,135500,129800,125400,110500,115700,116100,120900,118100,123600,
395019,"Reno, NV",113,275000,273300,264100,256000,248300,242900,239900,232500,224400,219000,213200,207600,198900,190700,180300,171000,168900,167700,171400,171500,173400,170200,170100,169500,167000,165300,161800,162300,162800,162200,160700,160300,159100,158300,152800,153200,150500,145800,141000,137600,136400,136700,137300,139000,137800,138200,136200,135700,133200,135400,139600,149200,153100,157100,158800,165600,169700,174300,176600,179500,178800,182300,187800,198700,202500,205500,203800,204200,204500,206000,208800,211100,211800,215200,217700,221900,222400,226400,224900,229900,238800,246400,250500,247900,251200,251600,253800,254300,257300,259900,263000,264200,265900,268700,272100,273700,274600,276000,277000,278500,280600,279900,283300,286500,291200,290000,291000,291000,294900,296300,300300,301600,311500,315700,320000,321200,325000,328100,335600,342700,349800,350200,347700,350300,348700,350200,349400,351600,353600,349800,352400,366800,368800,360500,344800,351700,360300,364700,364400,366500,371400
394338,"Asheville, NC",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181700,185000,184300,185900,187600,191300,187800,186300,184300,184700,185900,185800,186700,187500,189600,190400,190900,189700,192700,192900,194700,195000,196000,197300,196400,199700,203100,205800,206400,203900,205100,209400,208500,206900,207800,214400,219500,217900,222100,221900,223600,220500,224500,223000,225300,224200,229100,232700,234300,234900,233700,236800,238000,241600,240900,245800,249700,253400,246600,249300,251200,256000,248300,246200,245500,249000,249800,255900,253700,249700,253500,261500,272200,267300,264900,265600,266000,268300,266700,
394995,"Port St. Lucie, FL",115,179800,174000,164300,160800,153300,150200,145500,140000,137000,133100,130800,127000,122900,117900,113300,108400,107000,105600,107900,109500,111500,111400,109500,106800,102300,105500,106000,108900,106500,104900,103200,103000,104800,106400,107300,106000,105900,105400,106400,105000,101000,99500,100300,101000,103700,106000,108500,108000,107000,108100,110600,110700,110300,108800,110300,111800,111500,112900,114500,116400,116000,118700,120200,123500,124500,126900,127200,126600,127700,128900,130700,130700,130600,130000,128200,130000,131300,136300,137500,142700,144100,146400,148500,151800,152100,152100,149000,153100,155200,159900,160700,162200,164700,166100,169100,169500,172800,172500,176100,176200,178700,178800,180900,181100,180400,181600,182000,186800,190300,193800,194400,193400,194900,195100,198100,197700,200400,200500,202300,203200,206000,208200,208900,207500,207000,209500,211400,216500,217000,218500,215100,219200,217300,219400,216200,218300,218100,216200,221300,226500,
753917,"Santa Maria-Santa Barbara, CA",116,415500,412900,391900,352400,344000,334800,321400,306000,289800,286200,264700,259300,248200,261700,263800,282900,298100,317700,331000,337600,338100,333600,321200,318800,320600,339000,351400,341000,336500,345800,365400,367600,356000,348500,328300,333000,336300,346400,330400,323200,328200,334400,329700,301100,293900,301600,308900,301000,286200,290300,308900,319100,347900,352700,346400,352300,359300,396100,392700,396000,403600,413000,452900,460100,469000,445300,451500,450700,443400,436000,450700,469700,447800,441800,443700,456300,466600,478800,509500,498500,505500,507100,493600,473700,480200,501000,518300,501300,505800,505000,487400,475900,475900,489500,517500,524000,509900,489400,469700,509500,503600,536900,510200,521000,498200,510900,523100,531900,538600,537500,536900,541600,545200,544800,543200,562400,571500,576500,540500,555100,551800,573300,558100,552600,543600,533500,548700,567200,576300,578500,575700,567100,555200,561600,573700,577100,569600,571700,563800,570100,
394698,"Huntsville, AL",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127200,124700,127200,126100,125400,124900,124900,126300,129300,129700,130000,128600,127200,128300,129100,127700,127000,127300,130300,131200,130700,131400,131600,133500,134300,134700,132800,132200,131800,131300,132500,133000,136500,138700,138100,135200,131000,130600,132300,136500,139200,140400,141600,142000,142800,143200,145500,146800,148800,145600,145700,143000,143100,144400,146300,146900,145200,145600,148300,148100,151900,155500,166200,167600,169300,169500,173600,172200,166800,162800,162500,164100,164300,168500,169000,170500,171800,174700,176500,177600,176600,176300,176700,177500,181100,188000
394612,"Fort Wayne, IN",118,95700,99800,95400,95300,91600,90100,91100,90100,92600,92200,89600,83100,84500,89100,94200,93500,93100,93200,97700,99900,102600,99300,82700,75800,75300,91900,95400,95600,95200,99300,101900,102800,104100,98500,94600,84700,87700,90500,96400,97400,95700,97200,97000,97400,92700,91700,89500,92100,97800,102200,104700,102600,102600,104400,107800,110400,105900,102900,101500,104800,102800,102300,104200,105800,108100,107500,106800,104000,104200,101300,100500,97900,102900,104600,106800,107600,109900,109700,110400,110000,109700,107400,105900,106800,107900,111000,113100,114200,114300,114200,114600,110300,110500,110600,116700,120400,123200,124700,122100,120600,118200,120000,121800,123800,123200,124700,128500,128600,127000,123700,123500,123600,123500,124100,125400,126700,130500,133300,136200,137600,136700,133900,131400,133000,134300,135800,135300,137500,141300,141900,141200,141300,143100,146100,146000,147700,145000,146900,149000,151000,153800
395050,"Salinas, CA",119,,,,,,,,,,,,,,,,,,,226200,233200,236100,242600,248100,250000,245500,237300,239600,246700,256100,251200,250700,253800,247400,240100,233800,236500,236300,238000,241300,248700,243400,245300,251800,258200,265100,263400,268200,259200,272300,273400,281400,260400,274000,283300,310700,303400,307900,313000,330300,330600,324300,323800,342900,363900,375200,385000,387500,393900,395100,401000,400900,406400,412700,422400,423900,420100,419100,424000,426400,429700,430600,427700,425500,431000,446100,449900,447400,446400,446100,452100,450900,462300,470000,481200,486800,486200,477300,477500,480000,486200,489300,491100,517100,514600,516900,495400,521100,528900,538500,526100,535000,562300,572800,571900,558400,557600,566900,571000,581000,569900,568300,570400,595900,590300,587300,559600,573100,578700,592500,594900,586600,580000,553100,551900,560300,567700,588200,589900,622600,611500,638700
395183,"Vallejo, CA",120,332800,327700,310000,291600,275000,261400,254700,243200,234700,216600,203400,195600,187200,183100,177000,176400,181200,185400,192100,193300,198000,202200,206500,202600,199700,196000,199400,197700,197900,194100,192200,190600,195100,196200,192600,183500,181500,180300,178700,173400,171500,172600,178100,182000,183200,180300,176100,174300,177200,178700,179100,180400,181300,182500,182700,193700,204100,210600,212300,211800,215100,217900,224900,232700,242200,254200,259900,264200,262600,266500,275500,277700,287400,286200,292900,289500,298800,300200,304100,298600,305300,307300,309800,313300,317500,320100,316500,319100,319500,324300,323200,327700,329900,330800,333600,340100,344400,347700,347200,349600,350100,358300,358000,363100,355500,365300,366500,371500,369900,374700,377200,380600,384500,389200,395400,397300,401200,402300,405700,410700,418600,419500,420500,416600,420200,422100,425400,424900,427400,421000,418700,411200,419900,421300,424400,420400,425000,430100,433500,436500,
394870,"Mobile, AL",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111800,112400,112400,114100,116300,116700,116700,118300,116200,117900,119900,138600,149100,153200,148700,137200,129100,118900,119300,125500,126400,131000,130400,133000,129300,126800,127800,128000,128300,128000,129400,131700,132800,
395015,"Reading, PA",122,138000,136900,137000,132800,137800,139700,140300,139800,142400,143900,140200,125500,123300,129600,137700,138400,135200,137700,138200,135700,139200,138200,135200,132100,133400,138400,138300,136300,132500,129100,129400,128600,134500,137000,142400,141000,138100,136600,133100,127700,125800,121800,124400,123300,128000,126800,128900,130800,133600,132800,128900,125300,124300,125400,129000,125500,127700,131500,135700,135600,129100,129800,127900,130100,129800,130000,125300,125500,130500,134700,137900,138100,138900,134200,130400,129500,130600,130900,135300,129600,126400,123800,128500,128500,130100,134100,133600,132300,132400,134600,133000,132100,132200,133400,132300,134600,131800,134400,132900,138200,137300,138000,138000,140400,144300,143200,143900,141400,144000,141800,143200,142800,143500,143800,142600,141000,139400,141100,142500,142300,142400,142600,144500,141900,143800,143200,143900,142900,149600,151300,151000,150900,154200,158000,153700,153600,154400,154900,155400,156400,
394746,"Killeen, TX",123,112500,109800,108900,107600,106900,105400,106300,105200,104400,104000,105100,110300,111000,111800,109000,107900,107000,109600,110900,113400,111700,111500,110700,112700,113600,115700,112600,111900,108100,108400,109000,112100,114500,118100,116800,117800,113100,111500,105700,106400,106900,109900,112200,117200,117500,116300,114600,115700,115600,115400,114800,115500,112700,114200,115700,118100,117200,120600,119400,117100,110000,108100,109800,111400,112700,111300,109600,111700,111800,112500,107400,106600,104000,106500,106300,109300,110200,113400,114800,116000,116500,119900,122100,122800,118800,118300,119100,123300,123100,123100,121500,121700,122100,119600,120900,123400,128800,128900,127800,124200,125100,124500,127000,131100,131900,131500,127500,130200,132800,133600,134000,133600,134700,134600,139600,141000,142700,139900,140400,140400,141700,144300,143800,143100,142100,144400,144100,144400,145000,146200,145500,146800,150000,153600,152500,151000,149200,153600,158200,163700,
394439,"Canton, OH",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101300,95500,97100,98200,105600,105500,106000,105100,105700,107800,107400,110000,107000,107600,103800,103700,101800,103000,105100,109700,110600,108300,107100,105600,108400,106700,107000,107700,112000,115400,115800,115100,114400,111800,110400,110800,119500,120700,123400,118600,119600,117800,116900,115900,114900,116800,117600,122400,126500,130300,128700,124900,121500,121100,118700,118300,118500,121200,122500,123000,126700,127700,132900,128500,129200,125600,127300,128500,126200,125700,124200,127800
394820,"Manchester, NH",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250800,252200,249700,247600,250000,251900,254500,255900,250900,250900,251600,260300,264400,266500,263700,266000,268700,273200,269300,264600,261800,265800,268500,271700,272400,276800,279300,279300,280600,
395048,"Salem, OR",126,194500,196600,198300,198200,193000,190700,185800,186700,187300,191000,195500,194100,190400,185300,184200,181500,178100,175800,174900,176100,177900,178600,172900,171200,172500,177800,174500,169800,166000,161500,159600,157200,158400,158600,156400,154900,152800,151400,149900,148600,148700,149600,152300,155800,155700,154800,153300,151900,151400,147300,146700,144100,147600,150100,155300,156500,156300,150800,152000,149100,152800,153100,157800,159100,161300,162500,167400,169800,171900,169300,165900,168700,170800,173400,173700,175600,178200,179600,180800,181700,181200,181100,180400,181800,184000,187600,190300,193400,195700,194400,193500,193900,197200,200700,203100,203600,203000,203000,207600,212200,213500,215100,216600,221600,225100,226800,229100,229800,233800,235000,237100,236600,236000,238600,241500,245400,248500,253800,258500,261800,264300,267400,266700,265200,266000,271800,273500,272500,272700,275000,280000,283400,286800,288000,284200,283600,282000,285300,285700,288200,
394327,"Anchorage, AK",127,242700,239300,239000,240000,239900,243500,241300,234600,231100,231400,242000,243700,253100,244400,246300,238400,241900,239100,242100,236200,233100,230200,237800,242000,246400,244700,243700,237800,237500,234500,235600,233700,239400,240200,239700,248500,248600,249900,237600,239100,237100,231900,231600,233200,238700,239300,237800,239600,239300,239600,241200,242700,245700,243800,242000,243200,245200,250300,251500,251000,251900,251300,253300,250200,254900,257100,257000,251800,249700,250000,248800,243700,242900,246700,250000,251000,247200,249000,246700,244600,239700,243500,250100,255200,254300,254400,258700,261300,262800,260900,261700,261800,257400,256400,256600,263600,264300,264600,262900,263900,264800,261600,261000,260800,268300,267600,271800,267500,267000,259100,256900,255900,256700,253800,257900,264400,268200,264000,261800,262800,263900,260600,260300,257900,262100,261100,261800,256200,257500,259200,260300,269400,288300,307700,314800,313500,310800,313100,312700,311100,299600
394520,"Davenport, IL",128,113600,113300,102600,98800,101700,100500,99800,94700,93100,95200,97500,104600,105200,105800,101700,103000,104900,105400,105300,103700,102500,103100,106200,111200,110400,107100,103700,104200,104100,105600,107500,109000,107500,102000,101500,101800,101200,102100,99200,104800,104300,109700,108000,106100,102400,99100,96500,101100,102800,108100,104800,107100,108100,109400,111000,109000,104900,104500,105700,115900,115100,115800,108400,109900,109000,110400,108200,107800,107500,108500,110100,109500,108900,107500,107700,108800,110300,111500,111400,109900,111100,110800,113100,114800,116700,115000,115100,115900,119300,119000,121000,121600,116700,112900,114800,120800,122800,119200,118600,117800,118600,119000,119000,118500,116000,118200,117100,113800,109900,112400,118500,121900,122000,120700,118400,118600,120000,123100,123200,130800,132500,134900,127000,124700,122700,123200,126200,129600,129600,124800,124500,132300,135300,134800,126600,130300,132600,139500,138700,137100,
394972,"Peoria, IL",129,123300,118800,108200,104800,105200,104300,103200,103700,104500,107700,104800,110300,107200,107800,101700,102900,103800,104400,104300,103600,101100,104900,106800,106600,100500,102200,104400,108000,104000,102600,97100,99900,101000,110200,112100,108400,102800,98400,98300,98800,97400,105400,106500,112900,105400,106400,104500,109400,110400,110900,112300,111900,111100,110800,111500,112400,111300,112600,106000,106800,102400,106800,106400,109700,111900,110300,108500,108700,106700,112600,111100,115100,110900,110600,109900,110600,113400,115100,112700,111700,112700,113200,117400,114100,114700,113900,119200,120300,117600,114600,113900,114700,111900,110500,108300,110600,113900,116800,116200,111800,109700,107800,110200,110200,114000,114900,116700,116300,115800,114400,112600,112100,109400,111600,112300,116500,115500,118000,123700,123400,120000,120200,118500,118800,113200,114500,116100,112100,110200,112500,120400,127200,122000,116400,112400,116100,114400,110700,108500,114200,
394898,"Myrtle Beach, SC",130,179500,177900,178400,177100,171300,166900,163400,162600,161100,159400,163800,162200,161000,155500,152100,151200,151900,152500,149700,147300,146800,149200,151300,152000,154200,152700,152900,146600,144100,144100,146900,146200,146600,145400,141700,137100,132900,135600,132600,133300,133900,135200,134000,131000,128600,126600,124500,125000,126400,130200,132400,133100,131200,130800,130900,131800,130300,133200,130400,132200,129700,133000,134700,134100,137000,139900,141500,140800,140600,141700,143000,141400,142800,146800,148300,150200,147600,147900,148400,150600,151900,151800,150400,151900,151700,152100,149500,150700,151800,153300,153800,153700,153900,153100,154300,148300,147600,145700,150300,151500,149000,151700,152100,155400,154700,156300,160200,162100,163600,164300,168300,168000,168700,166900,167300,168100,168200,170600,169500,170300,172500,176400,178300,178800,177600,178700,180200,183200,182700,182800,180800,182100,182200,182400,183200,183100,186100,186800,187300,185000,
394875,"Montgomery, AL",131,,,,,118700,117400,116700,119900,118800,114700,116800,121800,125900,121900,121600,121500,122800,121000,122000,119700,118100,118900,123200,125900,126700,126000,122200,116900,110700,113000,117400,119000,117500,113300,124900,126200,125300,113200,109100,109200,110000,112600,109500,107300,106100,107600,108200,109600,108500,106300,105200,109800,113600,110500,108200,106900,104700,104800,105000,110300,104300,103700,96500,105100,104300,108400,102800,103200,102600,107100,106400,102800,101200,100400,104500,102600,104500,112500,117300,121100,110300,106900,106400,115100,120400,120300,118300,115600,115700,116200,111300,108700,108900,114400,119000,118800,120100,118500,122000,124900,124800,123200,120800,119900,118200,117300,124600,124500,124300,117500,117800,120900,122500,125700,125300,123900,125000,126800,140200,138100,135100,124300,125300,122400,121600,119000,132700,134000,138000,127400,135000,141300,143500,141500,137300,135100,132300,135700,144900,143600,
395051,"Salisbury, MD",132,239400,237200,232900,229200,226000,220300,214300,213600,216000,212400,216400,229000,232000,232000,222800,219500,210100,207600,209200,215400,209300,208600,207900,217100,224200,224700,216900,204300,204700,204500,206000,197700,199200,206000,211800,203500,196100,192300,199600,203200,208000,204200,199600,191300,189300,191600,194200,205600,209500,211600,204100,199300,202500,202300,204900,200300,208500,210000,212100,208000,205000,205900,207100,207400,208100,207800,209600,211300,217700,220700,217000,208000,201400,205900,202300,204100,200200,200000,200100,200400,200800,198300,199500,199300,199600,196000,198500,202300,203800,202600,201000,200700,202200,209600,209900,206300,206100,207700,211800,204400,207400,211000,212200,209000,208300,208000,209400,214200,220000,221800,222100,223300,222000,221400,220400,224400,226000,227600,231600,232200,235300,231800,228600,225500,224800,218100,219800,220700,230100,223600,226700,231700,237800,237600,234700,240000,245600,245600,242200,239300,
394658,"Gulfport, MS",133,,,,,,,,,,,,,,,,,,,,,,,,,129400,126000,125700,120100,115000,104200,103700,106100,108900,107900,106800,103200,98200,93700,100600,102400,97700,90000,86700,87800,87900,92600,98100,96800,96200,91600,98700,94700,95800,95100,97100,100700,99000,100600,99000,96000,94100,97900,98000,101600,102000,106100,106000,103800,102200,100900,101100,100900,101000,100200,102300,105200,111300,112200,114600,113900,117000,118300,116200,120100,119600,123700,123500,122000,121400,118800,119400,121500,121400,123000,122900,124600,126800,124900,126800,123000,122700,118700,117000,118800,121100,127300,134400,135900,137600,134000,134000,132500,132300,132100,132100,133100,135000,135100,135600,135000,136300,135000,134100,137200,135400,140400,139900,140100,139400,139200,142300,142100,144600,143700,145800,144400,146500,144800,144100,145200,
395146,"Tallahassee, FL",134,183900,169500,160900,159300,160600,155000,155800,159100,165900,161500,160600,160100,161600,160100,154100,150200,145900,149000,156100,156700,155700,144400,149100,147500,164900,155700,152900,135000,131000,130700,141000,145200,149500,142800,143400,132100,128800,128900,133300,132300,127200,129400,137000,136600,134500,132700,139200,142700,136300,132500,132500,134700,137400,135500,139800,142300,139300,141100,143700,143600,140300,133900,135100,130900,129700,135400,145200,144200,142700,134400,133400,128700,128100,129400,127700,123800,123900,126900,140700,142500,143300,137100,137300,138900,143600,142600,144900,143800,145600,145900,145200,145800,138900,133000,133400,143300,149400,152200,151600,151300,152000,149700,152100,148600,151000,151800,159500,159200,157900,153000,152600,157100,158300,159600,157600,158700,158800,158500,162400,172900,174000,170900,163000,164400,165700,166700,165800,169400,172800,177500,180700,181100,179200,174700,176000,177000,178100,176100,175400,177000,
395164,"Trenton, NJ",135,279400,273200,261100,242100,229900,236600,229400,234100,222700,226100,234200,241100,248700,230200,218300,202900,201400,203900,211000,215600,222900,226100,238400,244400,245900,240400,227500,221400,210600,197800,195600,190500,202000,200400,219600,221100,217700,200600,195800,194100,187600,182200,186200,192100,199200,206000,217400,217300,210300,200800,191700,193900,198600,206300,204500,201000,209800,211000,217000,198800,194400,189100,208800,212300,214900,208000,211200,208600,203600,209400,208900,216600,202900,208600,207700,215000,215000,221900,216700,203000,200700,211300,222200,215700,221000,216100,214700,205800,210400,213700,211600,209400,201700,192500,200500,206000,214200,200700,196500,198100,202100,201500,194600,191600,194300,192200,190600,190600,196200,203900,203800,203000,195700,193000,195400,196400,198900,195100,208900,205400,206500,189800,186500,197700,198700,201500,189500,186400,187100,189900,198500,199600,202800,203600,206600,204800,202000,201400,200200,209000,
394589,"Fayetteville, NC",136,,,,,,,118000,115000,116400,116000,120600,126100,130000,130400,125900,123200,121700,122000,119900,119000,118500,121900,116600,114400,113800,120400,122700,123000,122700,120500,121000,119500,120000,125000,123000,126600,119000,120400,117900,119900,121200,121300,117300,115700,115800,118700,116400,111000,108200,108200,112000,111400,109200,105700,106700,111900,111000,111200,109400,111600,107700,107600,109100,111300,109000,104700,108500,104600,107900,107100,111200,108700,105500,104300,100500,100200,101800,106200,103400,99700,98700,99800,100600,102600,105600,106500,108000,107600,111800,110000,109700,107500,106000,106300,108700,110400,112800,113400,113900,113900,114200,117200,116000,118800,118200,122200,117900,119200,115600,116100,113700,116300,114300,115000,115200,118300,119000,116300,116900,116100,118400,118400,119700,118800,117800,118200,120200,122200,120200,118700,118100,120700,119900,121000,127600,133800,136800,132300,131000,132200,
394679,"Hickory, NC",137,122800,114900,115200,112100,110500,111100,109200,112500,110200,112900,109800,110900,114800,114400,112000,105400,106000,108200,109800,110800,110900,112200,117200,118300,117700,111900,109800,105700,106200,101300,104500,104300,107900,106200,103100,102800,102600,101800,99700,101400,101600,100700,98300,104200,109100,109500,108600,103900,108400,107600,114700,112400,109200,107600,102800,104100,101100,102700,103800,108600,113900,110200,109300,108800,114400,114200,112900,112100,113100,112800,112200,110600,110600,109600,109500,112500,113900,110900,110800,113800,117200,116100,115500,116200,119200,117900,118900,117500,119500,120800,122100,121800,121600,123600,123600,119400,116700,119400,123400,126100,126500,128800,125800,122900,123200,127700,131500,127900,125600,125600,129300,128600,127400,126300,129200,132200,133200,130100,131400,136900,142000,140800,139500,138200,137900,139000,141600,142100,143600,145600,150200,150400,154300,154800,156000,150200,150200,150500,152000,153200,
394697,"Huntington, WV",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120900,115600,114300,109400,108100,106600,114800,121400,126200,121100,123600,116900,113500,109100,112400,113800,114000,114500,113500,108500,103000,104700,103300,106500,105100,108000,109100,109900,115000,115000,116900,117300,122000,122600,128100,126700,124500,120800,121000,126500,124900,124100,124600,125000,127300,127600,129400,128800,124200,119300,118900,112800,114500,
394576,"Eugene, OR",139,231000,228100,222900,219300,223600,222200,222000,216100,213500,212400,213000,219300,222400,216700,204800,198200,201900,202100,200800,197400,200900,204800,207800,210100,207000,203800,199000,195400,194900,195400,198200,197400,192900,195400,187300,184900,177300,176700,174900,174500,180300,183700,182000,173800,174200,177600,182200,180300,175000,170500,169800,174100,178900,178200,178400,181800,184600,185200,186700,188800,186600,191400,194700,205400,204700,207900,205800,204500,203100,203000,206400,208200,207200,206000,206900,209300,209200,205900,205700,206800,211300,215000,215600,212100,213000,214200,214400,212300,215000,217800,217600,218000,218400,220800,223600,228100,231000,228600,229300,228100,229500,228400,231700,235200,237900,240200,241100,245400,246300,246500,247500,247300,249400,252200,257200,261700,262000,260000,258800,268500,270700,275300,267600,273600,276000,280700,281500,281200,277400,282400,283700,295600,290600,291200,283400,286200,288800,293500,295400,295800,298400
395033,"Rockford, IL",140,112900,110400,108200,107700,107500,107600,105600,103300,104400,107200,114900,109800,108000,100800,102600,100400,97300,97300,96200,100000,102100,102400,106700,112500,119700,112100,106000,97700,90300,86800,87800,93000,91400,88500,93800,100700,98100,90900,81900,78000,77400,77800,78500,77200,74600,76000,75700,76900,76200,77100,80100,81500,81900,79900,76100,75300,72600,76500,81300,86700,88000,86700,86300,85000,80600,79500,78000,80700,79800,80600,77100,74500,74000,75800,76800,77000,78600,81400,84200,84900,84000,85100,84000,87100,87500,88600,86200,86800,88800,91000,90900,88300,88400,89000,94300,96600,101500,101400,102900,102200,103100,102000,101200,101700,100800,102200,103100,104800,104200,105700,107300,109500,108400,107600,107400,107600,111000,110900,114300,113600,115200,112800,111400,110400,111900,110100,111400,110600,113500,113000,115100,117800,120000,119600,118600,117900,118900,121500,119200,117600,
395070,"Savannah, GA",141,,,,,,,,,,,,,,162300,153200,148200,147300,149100,152300,151100,151800,149600,149200,148000,149500,152600,151600,147500,144600,146400,149500,145300,145300,148500,156900,156900,155600,149300,148200,142200,139000,135700,139200,145400,145300,144900,137200,136200,138100,145400,142700,140800,141300,147800,147500,143400,141700,146400,153400,158700,158800,156100,152200,151500,154100,157300,157900,156500,157200,158200,159500,159700,159900,162400,162200,165200,165800,167600,166300,166300,167300,168900,171200,174000,182500,183300,186800,182200,182200,180200,180400,182300,180200,180300,178500,178600,176900,177600,182600,181400,184100,182800,184000,188100,190400,187400,182700,183100,190500,190100,190000,191200,191700,192500,192800,191800,193200,192200,203700,208400,210600,206900,200800,200100,196400,198100,200500,202800,202900,195800,195200,196200,201600,201900,203900,201600,211200,211900,212500,202500,
394332,"Ann Arbor, MI",142,186600,185900,178100,178600,177300,177200,172000,170100,168700,166400,156900,141600,130500,126400,126900,131300,136600,145200,145600,142300,141800,141300,144500,137900,135300,137100,139400,146600,144000,148600,150600,153100,152400,147300,145100,135300,133100,127100,134500,143500,156600,159800,153400,152000,149300,152900,143400,137000,136000,140200,148100,153500,163400,167900,170900,165500,174500,171400,176900,165900,167700,162800,171500,172200,181200,185900,192400,198200,199700,197500,190900,183600,178700,185300,187200,196400,193500,195900,201400,200100,200400,195200,198500,205500,208000,210500,205000,205300,211800,214800,213900,207700,204900,216000,213600,215500,211300,216800,221800,220500,219000,217400,215100,221100,229400,236100,242100,245000,242300,236800,237400,238600,237900,233200,237400,240000,243000,239500,245000,254200,262900,263800,258200,258000,258800,263100,257000,258700,255100,260500,257100,255000,264400,270300,274400,265400,260300,258800,259500,267400,
394927,"Ocala, FL",143,147700,142600,137400,137500,134900,128200,124900,122800,124700,123700,121000,119200,113700,109100,107300,107400,107500,103400,99000,97300,93800,97600,99400,103300,98500,95500,91500,90500,85600,82300,79100,79500,80800,81900,83400,82300,81000,77100,77600,77900,77500,77600,76500,75600,77600,81500,84300,84200,84800,87600,88900,87400,88300,87100,88400,88500,90400,91000,90900,91400,93300,94100,91800,91700,90900,93400,94100,95000,94400,92500,91500,92300,91600,90800,90600,93000,96900,96300,93300,89200,87500,90400,93400,95800,97100,97800,98800,97600,98000,100700,104000,103600,102500,104300,106900,107800,108200,108900,112900,113900,116300,113300,113400,113600,117300,119000,124000,124100,124700,122600,123900,126100,127600,128000,129800,131300,135000,135300,136300,136700,137400,136900,136300,136000,134900,135800,134800,137100,141400,147200,154400,154400,153800,149500,150600,153700,155700,155100,152000,152500,
